seq,cfg,sensor_ts_ms,arrival_ms,batch,x_mg,y_mg,z_mg
3681,3,225239,225818,1,-1707,-9359,150
3682,3,225259,225818,1,-1690,-9313,52
3683,3,225279,225818,1,-1673,-9340,11
3684,3,225299,225818,1,-1699,-9371,19
3685,3,225319,225818,1,-1759,-9383,-64
3686,3,225339,225818,1,-1745,-9440,-196
3687,3,225359,225818,1,-1755,-9529,-79
3688,3,225379,225818,1,-1769,-9304,-119
3689,3,225400,225818,1,-1810,-9378,-155
3690,3,225420,225818,1,-1762,-9407,-593
3691,3,225440,225818,1,-1901,-9514,-1084
3692,3,225460,225818,1,-1984,-9771,-586
3693,3,225480,225818,1,-2226,-9862,-253
3694,3,225500,225818,1,-2231,-9232,-138
3695,3,225520,225818,1,-2375,-9155,-179
3696,3,225540,225818,1,-2133,-9301,-402
3697,3,225560,225818,1,-2183,-9062,220
3698,3,225580,225818,1,-1992,-9205,605
3699,3,225601,225818,1,-2042,-9352,811
3700,3,225621,225818,1,-2080,-9074,668
3701,3,225641,226812,1,-1810,-9024,754
3702,3,225661,226812,1,-1800,-9201,816
3703,3,225681,226812,1,-1989,-8930,972
3704,3,225701,226812,1,-2166,-8839,895
3705,3,225721,226812,1,-2066,-9035,814
3706,3,225741,226812,1,-1970,-9038,988
3707,3,225761,226812,1,-1884,-9232,1225
3708,3,225781,226812,1,-1771,-9366,1417
3709,3,225802,226813,1,-1814,-9047,1680
3710,3,225822,226813,1,-1740,-8662,1510
3711,3,225842,226813,1,-1620,-9201,1235
3712,3,225862,226813,1,-1527,-9682,1197
3713,3,225882,226813,1,-1675,-9495,1438
3714,3,225902,226813,1,-1585,-9012,2059
3715,3,225922,226813,1,-1292,-8743,1743
3716,3,225942,226813,1,-1228,-9421,1664
3717,3,225962,226813,1,-1290,-9847,1577
3718,3,225982,226813,1,-1300,-9476,1735
3719,3,226002,226813,1,-1206,-9318,1922
3720,3,226022,226813,1,-1280,-9526,1963
3721,3,226042,226813,1,-1479,-9498,1656
3722,3,226063,226813,1,-1455,-9313,1446
3723,3,226083,226813,1,-1292,-9474,1491
3724,3,226103,226813,1,-1388,-9474,1424
3725,3,226123,226813,1,-1675,-9325,1829
3726,3,226143,226813,1,-1908,-9454,1783
3727,3,226163,226813,1,-1817,-9316,1532
3728,3,226183,226813,1,-1618,-8861,1594
3729,3,226203,226813,1,-1551,-8660,1295
3730,3,226223,226813,1,-1814,-9167,1630
3731,3,226243,226813,1,-2140,-9004,1611
3732,3,226263,226813,1,-2193,-8624,1412
3733,3,226283,226813,1,-1898,-8724,1218
3734,3,226304,226813,1,-1881,-9191,849
3735,3,226324,226813,1,-2202,-9584,653
3736,3,226344,226813,1,-2451,-9421,445
3737,3,226364,226813,1,-2372,-9404,40
3738,3,226384,226813,1,-2147,-9581,-251
3739,3,226404,226813,1,-2181,-9323,-71
3740,3,226424,226813,1,-2480,-9201,-124
3741,3,226444,226813,1,-2669,-9694,-107
3742,3,226464,226813,1,-2451,-9620,-67
3743,3,226484,226813,1,-2276,-9349,-320
3744,3,226504,226813,1,-2312,-9043,-359
3745,3,226524,226813,1,-2535,-8861,-747
3746,3,226544,226813,1,-2609,-9330,-464
3747,3,226565,226813,1,-2545,-9256,-83
3748,3,226585,226813,1,-2425,-8978,306
3749,3,226605,226813,1,-2470,-9105,380
3750,3,226625,226813,1,-2573,-9249,651
3751,3,226645,227848,1,-2367,-9344,718
3752,3,226665,227848,1,-2250,-9129,735
3753,3,226685,227848,1,-2205,-8858,565
3754,3,226705,227848,1,-2343,-8988,651
3755,3,226725,227848,1,-2506,-9299,715
3756,3,226745,227848,1,-2425,-9210,945
3757,3,226765,227848,1,-2229,-9055,1082
3758,3,226785,227848,1,-2298,-9366,1106
3759,3,226810,227848,1,-2293,-9340,1166
3760,3,226830,227848,1,-2042,-9155,1084
3761,3,226850,227848,1,-1977,-9076,1034
3762,3,226870,227848,1,-2267,-8719,1393
3763,3,226890,227848,1,-2298,-8827,1431
3764,3,226910,227848,1,-2324,-8782,1357
3765,3,226930,227848,1,-2305,-9227,1285
3766,3,226950,227848,1,-2241,-9263,1252
3767,3,226970,227848,1,-2413,-8983,1089
3768,3,226990,227848,1,-2221,-9431,1058
3769,3,227010,227848,1,-2245,-8909,1166
3770,3,227030,227848,1,-2334,-9459,1103
3771,3,227050,227849,1,-2418,-9447,852
3772,3,227070,227849,1,-2315,-9483,1031
3773,3,227090,227849,1,-2497,-9009,1039
3774,3,227110,227849,1,-2612,-8794,1022
3775,3,227130,227849,1,-2583,-9000,1070
3776,3,227150,227849,1,-2446,-8952,957
3777,3,227170,227849,1,-2332,-8971,754
3778,3,227190,227849,1,-2389,-8956,670
3779,3,227210,227849,1,-2490,-8933,701
3780,3,227230,227849,1,-2482,-9031,567
3781,3,227250,227849,1,-2667,-8600,395
3782,3,227270,227849,1,-2830,-8478,356
3783,3,227290,227849,1,-2930,-8748,512
3784,3,227310,227849,1,-2798,-9081,21
3785,3,227330,227849,1,-2815,-9162,-316
3786,3,227350,227849,1,-2830,-8887,-632
3787,3,227370,227849,1,-2789,-8691,-914
3788,3,227390,227849,1,-2925,-8087,-1003
3789,3,227410,227849,1,-3021,-7031,-1479
3790,3,227430,227849,1,-2978,-7340,-2011
3791,3,227450,227849,1,-3071,-8202,-2200
3792,3,227470,227850,1,-3136,-8430,-2339
3793,3,227490,227850,1,-2947,-9203,-2150
3794,3,227510,227850,1,-2806,-9335,-2336
3795,3,227530,227850,1,-2377,-10257,-2801
3796,3,227550,227850,1,-2533,-9792,-2901
3797,3,227570,227850,1,-2075,-9076,-2956
3798,3,227590,227850,1,-1994,-8600,-3342
3799,3,227610,227850,1,-2262,-8473,-3761
3800,3,227630,227850,1,-2564,-8667,-4053
3801,3,227650,228844,1,-2564,-9038,-4144
3802,3,227670,228844,1,-2415,-9081,-4257
3803,3,227690,228844,1,-2324,-8844,-4400
3804,3,227710,228844,1,-2183,-8882,-4427
3805,3,227730,229224,1,-1984,-9352,-4613
3806,3,227750,229224,1,-1965,-9586,-4632
3807,3,227770,229224,1,-2042,-9462,-4381
3808,3,227790,229224,1,-2257,-8648,-4039
3809,3,227810,229224,1,-2178,-8166,-3912
3810,3,227830,229224,1,-2018,-8439,-3620
3811,3,227850,229224,1,-2415,-8233,-3464
3812,3,227870,229224,1,-2150,-8549,-3237
3813,3,227890,229224,1,-2343,-7992,-3009
3814,3,227910,229224,1,-2351,-8710,-2827
3815,3,227930,229225,1,-2351,-8827,-2937
3816,3,227950,229225,1,-2384,-8293,-3294
3817,3,227971,229225,1,-2391,-8360,-3340
3818,3,227991,229225,1,-2437,-8739,-3402
3819,3,228011,229225,1,-2502,-8935,-3114
3820,3,228031,229225,1,-2324,-8767,-2729
3821,3,228051,229225,1,-1948,-8968,-2588
3822,3,228071,229225,1,-1853,-9110,-2686
3823,3,228091,229225,1,-1917,-9093,-2672
3824,3,228112,229225,1,-1857,-9031,-2569
3825,3,228655,229859,1,-1934,-9110,-2377
3826,3,228676,229860,1,-1999,-9012,-2384
3827,3,228696,229860,1,-2001,-8861,-2355
3828,3,228716,229860,1,-2025,-8949,-2348
3829,3,228736,229860,1,-2073,-9308,-2478
3830,3,228756,229860,1,-2061,-9390,-2425
3831,3,228776,229860,1,-1944,-9210,-2329
3832,3,228796,229860,1,-1759,-9117,-2324
3833,3,228817,229860,1,-1733,-8971,-2353
3834,3,228837,229860,1,-1790,-8930,-2432
3835,3,228857,229860,1,-1786,-8964,-2415
3836,3,228878,229860,1,-1889,-8949,-2288
3837,3,228898,229860,1,-1992,-9103,-2039
3838,3,228919,229860,1,-2085,-9134,-2059
3839,3,228939,229860,1,-2044,-8952,-2154
3840,3,228959,229860,1,-2004,-8897,-2183
3841,3,228980,229860,1,-2042,-9074,-2133
3842,3,229000,229860,1,-2130,-8973,-2183
3843,3,229021,229860,1,-2037,-8980,-2248
3844,3,229041,229860,1,-1946,-8921,-2281
3845,3,229061,229860,1,-1910,-8990,-2286
3846,3,229082,229860,1,-1889,-9134,-2336
3847,3,229102,229860,1,-1829,-9064,-2360
3848,3,229123,229860,1,-1843,-9110,-2312
3849,3,229143,229860,1,-1848,-9150,-2310
3850,3,229163,229860,1,-1805,-9251,-2334
3851,3,229184,229860,1,-1769,-9189,-2387
3852,3,229204,229860,1,-1857,-9033,-2413
3853,3,229225,229860,1,-1857,-8964,-2341
3854,3,229245,229860,1,-1939,-9115,-2332
3855,3,229265,229860,1,-1965,-9103,-2324
3856,3,229286,229860,1,-1941,-9148,-2327
3857,3,229306,229860,1,-1939,-9167,-2336
3858,3,229327,229860,1,-1893,-9088,-2379
3859,3,229347,229860,1,-1845,-9047,-2420
3860,3,229367,229860,1,-1872,-9143,-2427
3861,3,229388,229860,1,-1939,-9012,-2396
3862,3,229408,229860,1,-1917,-9024,-2418
3863,3,229429,229860,1,-1814,-8971,-2434
3864,3,229449,229860,1,-1857,-8899,-2394
3865,3,229469,229860,1,-2011,-8909,-2248
3866,3,229490,229860,1,-2121,-8976,-2185
3867,3,229510,229860,1,-2162,-8913,-2214
3868,3,229531,229860,1,-2248,-8751,-2193
3869,3,229551,229860,1,-2322,-8849,-2279
3870,3,229571,229860,1,-2365,-8978,-2284
3871,3,229592,229861,1,-2418,-8904,-2293
3872,3,229612,229861,1,-2327,-8791,-2317
3873,3,229633,229861,1,-2197,-9047,-2499
3874,3,229653,229861,1,-2171,-9273,-2561
3875,3,229673,230861,1,-2106,-9064,-2595
3876,3,229694,230861,1,-2008,-9040,-2516
3877,3,229714,230861,1,-1963,-9055,-2482
3878,3,229735,230861,1,-1989,-8952,-2485
3879,3,229755,230861,1,-1975,-9215,-2502
3880,3,229775,230861,1,-1872,-9103,-2530
3881,3,229796,230861,1,-1812,-8959,-2497
3882,3,229816,230861,1,-1891,-9091,-2451
3883,3,229837,230861,1,-2068,-9007,-2348
3884,3,229856,230861,1,-2138,-8791,-2434
3885,3,229876,230861,1,-2138,-8638,-2470
3886,3,229896,230861,1,-2097,-8880,-2336
3887,3,229916,230861,1,-2188,-9004,-2174
3888,3,229936,230861,1,-2293,-9112,-2157
3889,3,229956,230862,1,-2102,-8889,-2219
3890,3,229976,230862,1,-1946,-8648,-2229
3891,3,229996,230862,1,-1963,-8921,-2174
3892,3,230016,230862,1,-2111,-9225,-2164
3893,3,230036,230862,1,-2015,-9189,-2174
3894,3,230056,230862,1,-1977,-9016,-2090
3895,3,230076,230862,1,-2157,-8968,-2078
3896,3,230095,230862,1,-2238,-9131,-2217
3897,3,230115,230862,1,-2159,-8937,-2298
3898,3,230135,230862,1,-2099,-8688,-2293
3899,3,230155,230862,1,-2078,-8842,-2434
3900,3,230175,230862,1,-2116,-9038,-2585
3901,3,230195,230862,1,-2090,-9019,-2844
3902,3,230215,230862,1,-2047,-9093,-2837
3903,3,230235,230862,1,-2004,-9256,-2834
3904,3,230255,230862,1,-1989,-8985,-2779
3905,3,230275,230862,1,-1939,-8945,-2660
3906,3,230295,230862,1,-1790,-9002,-2662
3907,3,230315,230862,1,-1671,-9124,-2566
3908,3,230335,230862,1,-1678,-9124,-2540
3909,3,230354,230862,1,-1728,-9107,-2547
3910,3,230374,230862,1,-1798,-8978,-2499
3911,3,230394,230862,1,-1802,-9067,-2418
3912,3,230414,230862,1,-1958,-8995,-2401
3913,3,230434,230862,1,-1953,-9122,-2281
3914,3,230454,230862,1,-1927,-9332,-2250
3915,3,230474,230862,1,-1968,-9196,-2145
3916,3,230494,230862,1,-2027,-9012,-2080
3917,3,230514,230862,1,-2066,-9050,-2054
3918,3,230534,230862,1,-2236,-8832,-1948
3919,3,230554,230862,1,-2363,-8861,-1824
3920,3,230574,230862,1,-2365,-8921,-1790
3921,3,230593,230862,1,-2305,-8904,-1814
3922,3,230613,230862,1,-2262,-8798,-1924
3923,3,230633,230862,1,-2190,-8911,-2078
3924,3,230653,230862,1,-2152,-8964,-2078
3925,3,230673,231852,1,-2094,-8918,-2152
3926,3,230693,231852,1,-2035,-8961,-2212
3927,3,230713,231852,1,-2035,-9167,-2370
3928,3,230733,231852,1,-1996,-9189,-2430
3929,3,230753,231852,1,-2020,-9028,-2379
3930,3,230773,231852,1,-2071,-9098,-2296
3931,3,230793,231852,1,-1958,-9186,-2233
3932,3,230813,231852,1,-1929,-9091,-2257
3933,3,230830,231852,1,-1905,-9126,-2300
3934,3,230850,231852,1,-1869,-9115,-2145
3935,3,230870,231852,1,-1874,-8964,-2130
3936,3,230890,231852,1,-1826,-9064,-2135
3937,3,230910,231852,1,-1843,-9237,-2260
3938,3,230930,231852,1,-1877,-9110,-2264
3939,3,230950,231852,1,-1848,-9031,-2267
3940,3,230970,231852,1,-1855,-9122,-2205
3941,3,230990,231852,1,-1884,-9222,-2166
3942,3,231010,231852,1,-1927,-9158,-2094
3943,3,231030,231852,1,-1908,-9134,-2221
3944,3,231050,231852,1,-1841,-9249,-2138
3945,3,231070,231852,1,-1886,-8947,-1968
3946,3,231090,231852,1,-1903,-9069,-1889
3947,3,231110,231852,1,-1738,-9088,-2001
3948,3,231130,231852,1,-1716,-9024,-2013
3949,3,231150,231852,1,-1752,-8983,-1860
3950,3,231170,231852,1,-1788,-8865,-2035
3951,3,231190,231852,1,-1843,-9098,-1819
3952,3,231210,231852,1,-1939,-9194,-1616
3953,3,231230,231852,1,-1850,-9323,-1654
3954,3,231250,231852,1,-1675,-9000,-1659
3955,3,231270,231852,1,-1704,-9110,-1869
3956,3,231290,231852,1,-1812,-9308,-1968
3957,3,231310,231852,1,-1956,-9222,-1649
3958,3,231330,231852,1,-2238,-9490,-1611
3959,3,231350,231852,1,-2236,-9680,-2171
3960,3,231370,231852,1,-1889,-9347,-2343
3961,3,231390,231852,1,-1563,-7913,-2504
3962,3,231410,231852,1,-1096,-8157,-2834
3963,3,231430,231852,1,-1486,-8169,-2609
3964,3,231450,231852,1,-1556,-8645,-2425
3965,3,231470,231852,1,-1151,-9079,-2444
3966,3,231490,231852,1,-1166,-8480,-2777
3967,3,231510,231852,1,-1398,-8262,-3167
3968,3,231530,231852,1,-1517,-8600,-3071
3969,3,231550,231853,1,-1046,-7778,-2145
3970,3,231570,231853,1,-787,-6787,-1704
3971,3,231590,231853,1,-622,-7187,-2815
3972,3,231610,231853,1,-1204,-7242,-3742
3973,3,231630,231853,1,-1467,-7898,-4474
3974,3,231650,231853,1,-1328,-8643,-4422
3975,3,231670,232848,1,-1470,-9888,-3316
3976,3,231690,232848,1,-521,-11949,-4070
3977,3,231710,232848,1,-469,-11636,-5042
3978,3,231730,232848,1,-1288,-9526,-5475
3979,3,231750,232848,1,-1819,-8628,-5885
3980,3,231770,232848,1,-1922,-8758,-5918
3981,3,231790,232848,1,-1697,-5976,-6395
3982,3,231810,232848,1,-1546,-5353,-6325
3983,3,231831,232848,1,-727,-7925,-5966
3984,3,231851,232848,1,-732,-10522,-5339
3985,3,231871,232848,1,-498,-9613,-5367
3986,3,231891,232848,1,-426,-8880,-5322
3987,3,231911,232848,1,-43,-9038,-5509
3988,3,231931,232849,1,-375,-8736,-4865
3989,3,231951,232849,1,-1395,-7024,-4872
3990,3,231971,232849,1,-1415,-6507,-4723
3991,3,231991,232849,1,-763,-6823,-3861
3992,3,232011,232849,1,-476,-7115,-4517
3993,3,232031,232849,1,-636,-7987,-4841
3994,3,232051,232849,1,-476,-7841,-4817
3995,3,232071,232849,1,-462,-7376,-6134
3996,3,232091,232849,1,-1127,-8212,-7254
3997,3,232111,232849,1,-1098,-7776,-7800
3998,3,232131,232849,1,-1139,-7925,-8114
3999,3,232151,232849,1,-1003,-7534,-7364
4000,3,232171,232849,1,-799,-6895,-6522
4001,3,232191,232849,1,-651,-7161,-6502
4002,3,232211,232849,1,-126,-7498,-5937
4003,3,232231,232849,1,141,-8394,-6083
4004,3,232251,232849,1,222,-8873,-5966
4005,3,232271,232849,1,387,-8602,-5097
4006,3,232291,232849,1,612,-7635,-3806
4007,3,232311,232849,1,445,-8370,-3608
4008,3,232331,232849,1,603,-8844,-3711
4009,3,232351,232849,1,948,-9019,-3996
4010,3,232371,232849,1,1072,-8389,-3160
4011,3,232391,232849,1,1036,-8197,-2906
4012,3,232411,232849,1,895,-8595,-3344
4013,3,232431,232849,1,993,-8868,-3320
4014,3,232451,232849,1,914,-9043,-3385
4015,3,232471,232849,1,905,-9059,-3579
4016,3,232491,232849,1,912,-8707,-3811
4017,3,232511,232849,1,732,-8789,-3854
4018,3,232531,232849,1,658,-8935,-3821
4019,3,232551,232849,1,574,-9019,-3998
4020,3,232571,232849,1,421,-9122,-3979
4021,3,232591,232849,1,328,-8956,-3864
4022,3,232611,232849,1,430,-8928,-3986
4023,3,232631,232849,1,440,-8748,-4031
4024,3,232651,232849,1,531,-8770,-3792
4025,3,232671,233845,1,533,-8569,-3976
4026,3,232691,233845,1,526,-8430,-3873
4027,3,232711,233845,1,593,-8473,-3718
4028,3,232731,233845,1,560,-8844,-3713
4029,3,232751,233845,1,512,-8746,-3340
4030,3,232771,233845,1,548,-8791,-3002
4031,3,232791,233845,1,459,-8549,-2877
4032,3,232811,233845,1,390,-9088,-3043
4033,3,232831,233845,1,483,-9062,-2990
4034,3,232851,233845,1,486,-9179,-3126
4035,3,232871,233845,1,435,-9205,-3110
4036,3,232891,233845,1,404,-8918,-3347
4037,3,232911,233845,1,387,-8877,-3557
4038,3,232931,233845,1,409,-8712,-3553
4039,3,232951,233845,1,524,-8602,-3668
4040,3,232971,233845,1,447,-8949,-3749
4041,3,232991,233845,1,660,-8899,-3433
4042,3,233011,233845,1,586,-8846,-3656
4043,3,233031,233845,1,596,-8873,-3493
4044,3,233051,233845,1,660,-9038,-3495
4045,3,233071,233845,1,691,-8985,-3505
4046,3,233091,233845,1,682,-9045,-3557
4047,3,233111,233845,1,687,-8897,-3727
4048,3,233131,233845,1,598,-8834,-3802
4049,3,233151,233845,1,557,-8798,-3553
4050,3,233172,233845,1,632,-8882,-3359
4051,3,233192,233845,1,648,-9021,-3102
4052,3,233212,233845,1,756,-8990,-3170
4053,3,233232,233845,1,751,-9016,-3351
4054,3,233252,233845,1,794,-8990,-3402
4055,3,233272,233845,1,761,-8913,-3402
4056,3,233292,233845,1,742,-8865,-3378
4057,3,233312,233845,1,747,-8923,-3203
4058,3,233332,233845,1,749,-8959,-3253
4059,3,233352,233845,1,761,-9052,-3347
4060,3,233372,233845,1,737,-9016,-3452
4061,3,233392,233845,1,584,-9033,-3428
4062,3,233412,233845,1,524,-8916,-3270
4063,3,233432,233845,1,524,-8887,-3320
4064,3,233452,233845,1,557,-8803,-3268
4065,3,233472,233846,1,560,-8844,-3368
4066,3,233492,233846,1,569,-8921,-3359
4067,3,233513,233846,1,588,-8885,-3330
4068,3,233533,233846,1,512,-8889,-3368
4069,3,233553,233846,1,469,-8935,-3495
4070,3,233573,233846,1,521,-8911,-3524
4071,3,233593,233846,1,502,-8945,-3574
4072,3,233613,233846,1,521,-8923,-3486
4073,3,233633,233846,1,514,-8911,-3430
4074,3,233653,233846,1,567,-8956,-3411
4075,3,233673,234862,1,572,-8942,-3572
4076,3,233693,234862,1,521,-8952,-3507
4077,3,233713,234862,1,514,-8882,-3502
4078,3,233733,234862,1,529,-8837,-3567
4079,3,233753,234862,1,505,-8921,-3498
4080,3,233773,234862,1,488,-8892,-3462
4081,3,233793,234862,1,486,-8870,-3481
4082,3,233813,234862,1,486,-8887,-3600
4083,3,233834,234862,1,450,-8830,-3658
4084,3,233854,234862,1,469,-8808,-3615
4085,3,233874,234862,1,493,-8839,-3603
4086,3,233894,234862,1,481,-8875,-3608
4087,3,233914,234862,1,483,-8889,-3562
4088,3,233934,234862,1,507,-8880,-3512
4089,3,233954,234862,1,533,-8925,-3600
4090,3,233974,234862,1,481,-8851,-3593
4091,3,233994,234862,1,476,-8830,-3596
4092,3,234014,234862,1,500,-8837,-3517
4093,3,234034,234862,1,557,-8856,-3512
4094,3,234054,234862,1,536,-8856,-3505
4095,3,234074,234862,1,498,-8889,-3495
4096,3,234095,234862,1,495,-8918,-3572
4097,3,234115,234862,1,464,-8937,-3596
4098,3,234135,234862,1,466,-8892,-3553
4099,3,234155,234862,1,457,-8786,-3526
4100,3,234175,234862,1,471,-8806,-3557
4101,3,234195,234862,1,498,-8830,-3586
4102,3,234215,234862,1,507,-8885,-3557
4103,3,234235,234862,1,498,-8861,-3536
4104,3,234255,234862,1,490,-8892,-3538
4105,3,234275,234862,1,502,-8918,-3567
4106,3,234295,234862,1,553,-8906,-3557
4107,3,234315,234862,1,519,-8873,-3521
4108,3,234336,234862,1,560,-8899,-3572
4109,3,234356,234862,1,543,-8911,-3593
4110,3,234376,234862,1,533,-8861,-3569
4111,3,234396,234862,1,509,-8822,-3553
4112,3,234416,234862,1,466,-8899,-3574
4113,3,234436,234862,1,529,-8870,-3600
4114,3,234456,234862,1,476,-8928,-3658
4115,3,234476,234862,1,509,-8863,-3507
4116,3,234496,234862,1,533,-8921,-3395
4117,3,234516,234862,1,521,-8870,-3368
4118,3,234536,234862,1,569,-8844,-3402
4119,3,234556,234862,1,531,-8832,-3639
4120,3,234576,234862,1,541,-8873,-3639
4121,3,234597,234862,1,581,-8935,-3658
4122,3,234617,234862,1,572,-8861,-3529
4123,3,234637,234862,1,577,-8851,-3538
4124,3,234657,234862,1,622,-8820,-3682
4125,3,234677,235856,1,529,-8875,-3648
4126,3,234697,235857,1,505,-8913,-3644
4127,3,234717,235857,1,512,-8897,-3445
4128,3,234737,235857,1,531,-8901,-3490
4129,3,234757,235857,1,488,-8870,-3524
4130,3,234777,235857,1,524,-8827,-3584
4131,3,234797,235857,1,495,-8875,-3622
4132,3,234817,235857,1,529,-8894,-3560
4133,3,234843,235857,1,502,-8880,-3541
4134,3,234863,235857,1,543,-8858,-3517
4135,3,234883,235857,1,555,-8844,-3600
4136,3,234903,235857,1,498,-8837,-3600
4137,3,234923,235857,1,529,-8834,-3634
4138,3,234943,235857,1,490,-8882,-3526
4139,3,234963,235857,1,469,-8875,-3579
4140,3,234983,235857,1,469,-8892,-3658
4141,3,235003,235857,1,471,-8913,-3775
4142,3,235023,235857,1,423,-8858,-3684
4143,3,235043,235857,1,438,-8830,-3512
4144,3,235063,235857,1,433,-8818,-3466
4145,3,235083,235857,1,519,-8844,-3569
4146,3,235103,235857,1,478,-8839,-3648
4147,3,235123,235857,1,442,-8863,-3648
4148,3,235143,235857,1,464,-8856,-3524
4149,3,235163,235857,1,478,-8909,-3402
4150,3,235183,235857,1,469,-8897,-3636
4151,3,235203,235857,1,488,-8827,-3759
4152,3,235223,235857,1,445,-8870,-3701
4153,3,235243,235857,1,442,-8875,-3660
4154,3,235263,235857,1,459,-8842,-3569
4155,3,235283,235857,1,500,-8906,-3651
4156,3,235303,235857,1,478,-8839,-3656
4157,3,235323,235857,1,407,-8849,-3787
4158,3,235343,235857,1,435,-8909,-3797
4159,3,235363,235857,1,440,-8904,-3507
4160,3,235383,235857,1,505,-8925,-3433
4161,3,235403,235857,1,560,-8880,-3517
4162,3,235423,235857,1,584,-8798,-3548
4163,3,235443,235857,1,557,-8760,-3471
4164,3,235463,235857,1,536,-8865,-3543
4165,3,235483,235857,1,450,-8904,-3447
4166,3,235503,235857,1,392,-8887,-3553
4167,3,235523,235857,1,306,-8942,-3627
4168,3,235543,235857,1,260,-8973,-3725
4169,3,235563,235857,1,253,-8985,-3524
4170,3,235583,235857,1,272,-8842,-3399
4171,3,235603,235857,1,270,-8861,-3332
4172,3,235623,235858,1,332,-8918,-3359
4173,3,235643,235858,1,304,-8973,-3414
4174,3,235663,235858,1,356,-8834,-3435
4175,3,235683,236873,1,392,-8992,-3562
4176,3,235703,236874,1,476,-8724,-4034
4177,3,235723,236874,1,526,-9093,-3440
4178,3,235743,236874,1,608,-8767,-2762
4179,3,235763,236874,1,598,-8877,-3289
4180,3,235783,236874,1,531,-9098,-3493
4181,3,235803,236874,1,577,-8870,-3701
4182,3,235823,236874,1,435,-8746,-3620
4183,3,235847,236874,1,471,-8521,-3081
4184,3,235867,236874,1,373,-8557,-2712
4185,3,235887,236874,1,668,-8581,-3749
4186,3,235907,236874,1,758,-9122,-5571
4187,3,235927,236874,1,495,-9471,-5109
4188,3,235947,236874,1,26,-7932,-4144
4189,3,235967,236874,1,603,-8016,-4168
4190,3,235987,236874,1,160,-8044,-4000
4191,3,236007,236874,1,191,-8643,-4489
4192,3,236027,236874,1,387,-8861,-4697
4193,3,236047,236874,1,311,-8257,-5585
4194,3,236067,236874,1,289,-8107,-6007
4195,3,236087,236874,1,55,-8090,-5880
4196,3,236107,236874,1,146,-8399,-5320
4197,3,236127,236874,1,299,-8363,-4702
4198,3,236147,236874,1,397,-7858,-4249
4199,3,236167,236874,1,270,-7788,-5126
4200,3,236187,236874,1,500,-8159,-6311
4201,3,236207,236874,1,411,-8011,-6117
4202,3,236227,236874,1,260,-8080,-4934
4203,3,236247,236874,1,268,-8133,-4460
4204,3,236267,236874,1,538,-7987,-4951
4205,3,236287,236874,1,430,-8138,-5248
4206,3,236307,236874,1,150,-7908,-5250
4207,3,236327,236874,1,239,-7714,-5336
4208,3,236347,236874,1,203,-7450,-5087
4209,3,236367,236874,1,263,-7685,-5310
4210,3,236387,236874,1,354,-8013,-5913
4211,3,236407,236874,1,318,-8032,-5901
4212,3,236427,236874,1,328,-7989,-5715
4213,3,236447,236874,1,256,-7790,-5703
4214,3,236467,236874,1,330,-7759,-5741
4215,3,236487,236874,1,189,-7755,-5803
4216,3,236507,236874,1,320,-7453,-5684
4217,3,236527,236874,1,404,-7800,-6136
4218,3,236547,236874,1,359,-8102,-5621
4219,3,236567,236874,1,318,-7506,-5150
4220,3,236587,236874,1,268,-7616,-5633
4221,3,236607,236874,1,423,-7604,-5791
4222,3,236627,236875,1,814,-8332,-6299
4223,3,236647,236875,1,275,-7300,-5607
4224,3,236667,236875,1,751,-7932,-5988
4225,3,236687,237872,1,600,-7989,-5844
4226,3,236707,237872,1,498,-8169,-6186
4227,3,236727,237872,1,234,-8389,-7443
4228,3,236747,237872,1,74,-9112,-8277
4229,3,236767,237872,1,-545,-9617,-8162
4230,3,236787,237872,1,-656,-10599,-6517
4231,3,236807,237872,1,-1903,-13616,-4422
4232,3,236827,237872,1,-778,-14423,-6091
4233,3,236847,237872,1,-1221,-14006,-3452
4234,3,236867,237872,1,-1951,-12399,-2406
4235,3,236887,237872,1,-2370,-11782,-632
4236,3,236907,237872,1,-1312,-9335,4098
4237,3,236927,237872,1,-2762,-12059,1829
4238,3,236947,237872,1,-2516,-10553,3112
4239,3,236967,237872,1,-2442,-7656,3581
4240,3,236987,237872,1,-1671,-3462,4529
4241,3,237007,237872,1,-2224,-1247,7125
4242,3,237027,237872,1,-2020,-363,8949
4243,3,237047,237872,1,-1450,584,8511
4244,3,237067,237872,1,-1819,1333,5734
4245,3,237087,237872,1,-996,1898,4999
4246,3,237108,237872,1,-260,2202,7115
4247,3,237128,237872,1,-418,3407,9332
4248,3,237148,237873,1,-1273,4551,9711
4249,3,237168,237873,1,-1245,3600,8710
4250,3,237188,237873,1,-548,3517,6627
4251,3,237208,237873,1,-505,3002,7182
4252,3,237228,237873,1,205,3794,6502
4253,3,237248,237873,1,-677,4424,9098
4254,3,237268,237873,1,-76,6454,7024
4255,3,237288,237873,1,64,3098,9002
4256,3,237308,237873,1,-253,1326,7850
4257,3,237328,237873,1,110,2877,8145
4258,3,237349,237873,1,335,2542,8145
4259,3,237369,237873,1,-1319,4381,8921
4260,3,237389,237873,1,-790,4340,9165
4261,3,237409,237873,1,-596,4247,9040
4262,3,237429,237873,1,-380,4180,8593
4263,3,237449,237873,1,581,3301,7829
4264,3,237469,237873,1,-1345,3198,8818
4265,3,237489,237873,1,-1637,5351,8880
4266,3,237509,237873,1,-1077,4403,8643
